2017-01-01,-4,740,ЮЗ 2м/с,-4,740,ЮЗ 2м/с
2017-01-02,-3,736,ЮЗ 2м/с,-2,735,ЮЗ 2м/с
2017-01-03,0,734,З 3м/с,0,735,З 3м/с
2017-01-04,-5,741,СЗ 2м/с,-9,746,СЗ 2м/с
2017-01-05,-6,749,ЮВ 3м/с,-3,747,ЮВ 3м/с
2017-01-06,-1,752,ЮЗ 1м/с,-3,754,ЮЗ 1м/с
2017-01-07,-3,753,В 3м/с,-3,751,В 3м/с
2017-01-08,-7,754,СВ 1м/с,-8,755,СВ 1м/с
2017-01-09,-10,755,СЗ 1м/с,-10,754,СЗ 1м/с
2017-01-10,-9,754,З 1м/с,-9,755,З 1м/с
2017-01-11,-7,755,З 3м/с,-7,755,З 3м/с
2017-01-12,-11,755,ЮЗ 2м/с,-13,755,ЮЗ 2м/с
2017-01-13,-7,755,ЮВ 2м/с,-8,756,ЮВ 2м/с
2017-01-14,-12,760,ЮВ 1м/с,-14,761,ЮВ 1м/с
2017-01-15,-14,762,В 2м/с,-18,762,В 2м/с
2017-01-16,-14,763,ЮВ 2м/с,-15,763,ЮВ 2м/с
2017-01-17,-12,762,ЮВ 1м/с,-14,761,ЮВ 1м/с
2017-01-18,-14,760,З 2м/с,-13,760,З 2м/с
2017-01-19,-9,756,З 2м/с,-9,753,З 2м/с
2017-01-20,-8,741,З 3м/с,-5,741,З 3м/с
2017-01-21,-9,740,З 3м/с,-9,739,З 3м/с
2017-01-22,-8,742,СЗ 3м/с,-9,742,СЗ 3м/с
2017-01-23,-7,747,З 3м/с,-9,747,З 3м/с
2017-01-24,-1,740,З 3м/с,-2,741,З 3м/с
2017-01-25,-6,745,СВ 2м/с,-12,747,СВ 2м/с
2017-01-26,-17,748,СЗ 3м/с,-19,747,СЗ 3м/с
2017-01-27,-16,749,З 1м/с,-16,749,З 1м/с
2017-01-28,-19,755,В 3м/с,-22,759,В 3м/с
2017-01-29,-15,764,В 1м/с,-20,765,В 1м/с
2017-01-30,-12,763,З 2м/с,-16,761,З 2м/с
2017-01-31,-10,755,З 1м/с,-17,754,З 1м/с
2017-02-01,-11,746,З 2м/с,-12,744,З 2м/с
2017-02-02,-8,743,СЗ 3м/с,-9,746,СЗ 3м/с
2017-02-03,-11,752,СЗ 3м/с,-13,754,СЗ 3м/с
2017-02-04,-13,758,З 1м/с,-16,757,З 1м/с
2017-02-05,-12,746,В 5м/с,-11,743,В 5м/с
2017-02-06,-16,751,СЗ 3м/с,-21,753,СЗ 3м/с
2017-02-07,-16,756,СЗ 2м/с,-21,757,СЗ 2м/с
2017-02-08,-15,758,СЗ 4м/с,-16,760,СЗ 4м/с
2017-02-09,-12,760,С 2м/с,-21,761,С 2м/с
2017-02-10,-7,755,З 2м/с,-8,755,З 2м/с
2017-02-11,-11,759,СЗ 1м/с,-15,760,СЗ 1м/с
2017-02-12,-10,761,ЮЗ 2м/с,-12,761,ЮЗ 2м/с
2017-02-13,-8,761,ЮЗ 2м/с,-11,758,ЮЗ 2м/с
2017-02-14,-7,746,Ю 3м/с,-9,746,Ю 3м/с
2017-02-15,-8,746,В 3м/с,-9,747,В 3м/с
2017-02-16,-8,752,С 2м/с,-12,755,С 2м/с
2017-02-17,-6,755,ЮВ 1м/с,-14,755,ЮВ 1м/с
2017-02-18,-11,746,ЮЗ 3м/с,-8,745,ЮЗ 3м/с
2017-02-19,+2,746,СЗ 3м/с,-2,749,СЗ 3м/с
2017-02-20,+1,743,ЮЗ 5м/с,+1,743,ЮЗ 5м/с
2017-02-21,+2,740,ЮЗ 3м/с,+1,740,ЮЗ 3м/с
2017-02-22,+1,741,ЮВ 3м/с,0,740,ЮВ 3м/с
2017-02-23,+1,740,Ю 3м/с,0,739,Ю 3м/с
2017-02-24,+2,738,ЮЗ 1м/с,+1,740,ЮЗ 1м/с
2017-02-25,+2,738,ЮЗ 2м/с,+1,737,ЮЗ 2м/с
2017-02-26,0,743,З 3м/с,-3,744,З 3м/с
2017-02-27,-2,745,ЮЗ 3м/с,0,746,ЮЗ 3м/с
2017-02-28,+1,752,СЗ 2м/с,-2,755,СЗ 2м/с
2017-03-01,+1,758,Ю 1м/с,-3,758,Ю 1м/с
2017-03-02,-2,758,ЮВ 3м/с,-3,757,ЮВ 3м/с
2017-03-03,+1,752,ЮВ 3м/с,0,752,ЮВ 3м/с
2017-03-04,+1,752,Ю 3м/с,0,754,Ю 3м/с
2017-03-05,+4,758,Ю 2м/с,-1,758,Ю 2м/с
2017-03-06,+5,756,ЮЗ 3м/с,+1,757,ЮЗ 3м/с
2017-03-07,+1,761,Ю 2м/с,-2,762,Ю 2м/с
2017-03-08,-3,765,В 1м/с,-3,766,В 1м/с
2017-03-09,-3,766,В 2м/с,-5,766,В 2м/с
2017-03-10,-5,765,ЮВ 2м/с,-6,764,ЮВ 2м/с
2017-03-11,-2,764,ЮВ 2м/с,-7,763,ЮВ 2м/с
2017-03-12,-2,762,ЮВ 1м/с,-6,762,ЮВ 1м/с
2017-03-13,+1,760,ЮЗ 2м/с,-4,759,ЮЗ 2м/с
2017-03-14,+3,758,ЮЗ 1м/с,-7,758,ЮЗ 1м/с
2017-03-15,-1,757,В 2м/с,-4,755,В 2м/с
2017-03-16,0,754,В 4м/с,-4,754,В 4м/с
2017-03-17,-2,755,В 4м/с,-3,754,В 4м/с
2017-03-18,-4,752,ЮВ 2м/с,-5,752,ЮВ 2м/с
2017-03-19,-4,752,ЮВ 3м/с,-5,752,ЮВ 3м/с
2017-03-20,0,752,В 3м/с,-4,752,В 3м/с
2017-03-21,+2,752,В 4м/с,0,752,В 4м/с
2017-03-22,+2,754,В 4м/с,0,755,В 4м/с
2017-03-23,+1,755,Ю 1м/с,0,754,Ю 1м/с
2017-03-24,+5,754,З 3м/с,+2,753,З 3м/с
2017-03-25,+3,740,ЮЗ 3м/с,+1,742,ЮЗ 3м/с
2017-03-26,+2,746,З 3м/с,+1,746,З 3м/с
2017-03-27,+3,739,Ю 3м/с,+1,737,Ю 3м/с
2017-03-28,+3,733,З 3м/с,+1,733,З 3м/с
2017-03-29,-1,735,СЗ 7м/с,-3,739,СЗ 7м/с
2017-03-30,-1,745,СЗ 1м/с,-3,747,СЗ 1м/с
2017-03-31,-2,755,СЗ 3м/с,-4,756,СЗ 3м/с
2017-04-01,0,755,ЮЗ 4м/с,-2,755,ЮЗ 4м/с
2017-04-02,0,753,ЮЗ 2м/с,0,750,ЮЗ 2м/с
2017-04-03,+3,751,СВ 2м/с,+1,753,СВ 2м/с
2017-04-04,+2,761,СВ 2м/с,-3,761,СВ 2м/с
2017-04-05,+4,759,З 3м/с,+3,757,З 3м/с
2017-04-06,+7,754,ЮЗ 2м/с,+3,753,ЮЗ 2м/с
2017-04-07,+9,750,ЮВ 2м/с,+7,750,ЮВ 2м/с
2017-04-08,+8,748,ЮВ 3м/с,+7,747,ЮВ 3м/с
2017-04-09,+14,747,З 1м/с,+6,750,З 1м/с
2017-04-10,+7,751,СЗ 2м/с,+4,751,СЗ 2м/с
