2013-01-01,-8,750,З 1м/с,-10,752,З 1м/с
2013-01-02,-10,756,З 1м/с,-12,755,З 1м/с
2013-01-03,-8,751,В 2м/с,-5,749,В 2м/с
2013-01-04,-1,744,З 3м/с,-1,745,З 3м/с
2013-01-05,-1,746,З 2м/с,-3,746,З 2м/с
2013-01-06,-5,748,В 2м/с,-4,748,В 2м/с
2013-01-07,-5,752,В 2м/с,-6,753,В 2м/с
2013-01-08,-8,752,В 2м/с,-9,751,В 2м/с
2013-01-09,-7,745,С 3м/с,-10,745,С 3м/с
2013-01-10,-10,747,С 1м/с,-13,747,С 1м/с
2013-01-11,-13,750,Ш,-17,751,Ш
2013-01-12,-16,753,З 2м/с,-18,753,З 2м/с
2013-01-13,-12,746,З 2м/с,-12,745,З 2м/с
2013-01-14,-10,746,З 3м/с,-11,747,З 3м/с
2013-01-15,-5,749,З 2м/с,-8,751,З 2м/с
2013-01-16,-7,753,З 2м/с,-9,753,З 2м/с
2013-01-17,-10,753,ЮВ 3м/с,-10,754,ЮВ 3м/с
2013-01-18,-7,751,ЮВ 3м/с,-7,749,ЮВ 3м/с
2013-01-19,-5,746,Ю 2м/с,-4,746,Ю 2м/с
2013-01-20,+1,743,Ю 1м/с,+1,743,Ю 1м/с
2013-01-21,-3,742,Ю 1м/с,-3,739,Ю 1м/с
2013-01-22,-9,738,З 3м/с,-14,741,З 3м/с
2013-01-23,-13,745,З 2м/с,-15,745,З 2м/с
2013-01-24,-11,743,СВ 2м/с,-11,741,СВ 2м/с
2013-01-25,-11,743,З 3м/с,-15,746,З 3м/с
2013-01-26,-12,756,З 1м/с,-19,758,З 1м/с
2013-01-27,-15,760,З 2м/с,-19,760,З 2м/с
2013-01-28,-14,761,В 1м/с,-18,762,В 1м/с
2013-01-29,-15,759,В 2м/с,-18,759,В 2м/с
2013-01-30,-13,757,В 3м/с,-11,756,В 3м/с
2013-01-31,-4,749,В 4м/с,-5,747,В 4м/с
2013-02-01,-5,743,СЗ 1м/с,-12,743,СЗ 1м/с
2013-02-02,-8,747,В 1м/с,-8,750,В 1м/с
2013-02-03,-3,754,ЮВ 1м/с,-2,755,ЮВ 1м/с
2013-02-04,-1,749,ЮВ 3м/с,-2,745,ЮВ 3м/с
2013-02-05,0,745,ЮЗ 3м/с,-1,747,ЮЗ 3м/с
2013-02-06,-1,754,З 2м/с,-5,756,З 2м/с
2013-02-07,-4,761,ЮВ 2м/с,-7,761,ЮВ 2м/с
2013-02-08,-5,763,ЮВ 2м/с,-7,764,ЮВ 2м/с
2013-02-09,-5,766,В 2м/с,-9,766,В 2м/с
2013-02-10,-6,764,ЮВ 2м/с,-7,764,ЮВ 2м/с
2013-02-11,-6,762,ЮВ 3м/с,-8,762,ЮВ 3м/с
2013-02-12,-4,761,ЮВ 2м/с,-7,762,ЮВ 2м/с
2013-02-13,-4,763,ЮВ 1м/с,-8,763,ЮВ 1м/с
2013-02-14,-6,765,В 2м/с,-9,764,В 2м/с
2013-02-15,-5,762,В 3м/с,-8,761,В 3м/с
2013-02-16,-6,757,В 4м/с,-6,755,В 4м/с
2013-02-17,-1,753,В 3м/с,-3,753,В 3м/с
2013-02-18,-5,750,ЮВ 2м/с,-9,749,ЮВ 2м/с
2013-02-19,-6,750,ЮВ 2м/с,-9,751,ЮВ 2м/с
