2016-01-01,-16,762,СВ 2м/с,-18,762,СВ 2м/с
2016-01-02,-19,760,В 1м/с,-20,758,В 1м/с
2016-01-03,-12,745,В 3м/с,-14,745,В 3м/с
2016-01-04,-17,752,ЮВ 2м/с,-17,755,ЮВ 2м/с
2016-01-05,,,,-15,758,Ш
2016-01-06,-16,756,В 4м/с,-17,755,В 4м/с
2016-01-07,-16,752,В 3м/с,-14,751,В 3м/с
2016-01-08,-9,750,В 3м/с,-7,749,В 3м/с
2016-01-09,-6,740,В 5м/с,-3,737,В 5м/с
2016-01-10,,,,-6,738,Ш
2016-01-11,-12,744,З 2м/с,-15,747,З 2м/с
2016-01-12,-17,755,З 1м/с,-19,754,З 1м/с
2016-01-13,-11,747,В 4м/с,-9,746,В 4м/с
2016-01-14,-6,747,ЮВ 2м/с,-7,746,ЮВ 2м/с
2016-01-15,-5,749,З 2м/с,-4,750,З 2м/с
2016-01-16,-6,756,СЗ 1м/с,-13,758,СЗ 1м/с
2016-01-17,-12,755,В 4м/с,-8,753,В 4м/с
2016-01-18,-4,752,ЮВ 3м/с,-4,751,ЮВ 3м/с
2016-01-19,-7,743,В 3м/с,-5,742,В 3м/с
2016-01-20,-2,741,В 1м/с,-3,742,В 1м/с
2016-01-21,-8,754,ЮЗ 4м/с,-10,759,ЮЗ 4м/с
2016-01-22,-12,764,В 3м/с,-10,761,В 3м/с
2016-01-23,-6,758,ЮВ 2м/с,-8,756,ЮВ 2м/с
2016-01-24,-8,757,СВ 1м/с,-13,758,СВ 1м/с
2016-01-25,-19,756,СЗ 2м/с,-22,756,СЗ 2м/с
2016-01-26,-19,755,СЗ 4м/с,-22,756,СЗ 4м/с
2016-01-27,-17,755,В 2м/с,-20,755,В 2м/с
2016-01-28,-17,753,В 2м/с,-20,754,В 2м/с
2016-01-29,-11,745,ЮВ 3м/с,-10,744,ЮВ 3м/с
2016-01-30,-3,746,З 1м/с,-1,747,З 1м/с
2016-01-31,+1,749,Ю 1м/с,0,749,Ю 1м/с
2016-02-01,+2,744,Ю 3м/с,0,746,Ю 3м/с
2016-02-02,0,746,Ю 1м/с,0,745,Ю 1м/с
2016-02-03,0,740,ЮЗ 2м/с,0,738,ЮЗ 2м/с
2016-02-04,+2,743,З 3м/с,0,744,З 3м/с
2016-02-05,+1,745,З 1м/с,-1,747,З 1м/с
2016-02-06,-3,749,З 1м/с,-5,749,З 1м/с
2016-02-07,-2,753,СЗ 2м/с,-5,755,СЗ 2м/с
2016-02-08,-3,755,З 2м/с,-2,755,З 2м/с
2016-02-09,0,758,З 2м/с,-4,760,З 2м/с
2016-02-10,0,763,ЮЗ 3м/с,-4,764,ЮЗ 3м/с
2016-02-11,-7,765,В 3м/с,-8,765,В 3м/с
2016-02-12,-4,764,В 2м/с,-9,764,В 2м/с
2016-02-13,-3,761,В 1м/с,-8,759,В 1м/с
2016-02-14,-5,759,ЮВ 3м/с,-7,759,ЮВ 3м/с
2016-02-15,-5,760,В 2м/с,-5,761,В 2м/с
2016-02-16,-2,759,В 3м/с,-3,755,В 3м/с
2016-02-17,0,748,СЗ 3м/с,-3,749,СЗ 3м/с
2016-02-18,-2,753,СВ 3м/с,-2,756,СВ 3м/с
2016-02-19,0,761,СВ 2м/с,-2,761,СВ 2м/с
2016-02-20,+1,758,В 3м/с,-1,755,В 3м/с
2016-02-21,-4,750,В 3м/с,-4,749,В 3м/с
2016-02-22,-3,756,ЮВ 2м/с,-5,754,ЮВ 2м/с
2016-02-23,+3,749,ЮЗ 1м/с,+1,750,ЮЗ 1м/с
2016-02-24,+3,749,ЮВ 1м/с,+1,749,ЮВ 1м/с
2016-02-25,0,742,ЮВ 2м/с,-1,741,ЮВ 2м/с
2016-02-26,+3,749,З 3м/с,-1,753,З 3м/с
2016-02-27,+1,758,Ю 2м/с,-1,757,Ю 2м/с
2016-02-28,+1,758,З 1м/с,+1,760,З 1м/с
2016-02-29,+2,760,Ш,-4,758,Ш
2016-03-01,0,759,СЗ 2м/с,-3,761,СЗ 2м/с
2016-03-02,-2,757,В 3м/с,-1,754,В 3м/с
2016-03-03,0,750,ЮВ 1м/с,0,749,ЮВ 1м/с
2016-03-04,+3,747,В 2м/с,+2,746,В 2м/с
2016-03-05,+2,745,З 1м/с,+2,746,З 1м/с
2016-03-06,+3,751,З 1м/с,+2,753,З 1м/с
2016-03-07,+6,757,Ш,0,758,Ш
2016-03-08,+3,758,СВ 2м/с,+3,758,СВ 2м/с
2016-03-09,+2,756,В 2м/с,+1,756,В 2м/с
2016-03-10,+3,756,В 3м/с,0,756,В 3м/с
2016-03-11,+4,752,В 1м/с,+2,752,В 1м/с
2016-03-12,+6,749,СЗ 2м/с,+2,750,СЗ 2м/с
2016-03-13,+1,750,СЗ 4м/с,-2,750,СЗ 4м/с
2016-03-14,-2,749,С 1м/с,-3,749,С 1м/с
2016-03-15,-2,748,С 2м/с,-7,746,С 2м/с
2016-03-16,0,737,З 3м/с,-1,733,З 3м/с
2016-03-17,+2,734,СЗ 2м/с,-1,734,СЗ 2м/с
2016-03-18,+3,729,ЮЗ 3м/с,+1,728,ЮЗ 3м/с
2016-03-19,-4,728,СЗ 4м/с,-7,736,СЗ 4м/с
2016-03-20,-4,743,ЮЗ 2м/с,-7,744,ЮЗ 2м/с
2016-03-21,-2,745,З 2м/с,-5,746,З 2м/с
2016-03-22,-2,749,ЮВ 2м/с,-4,749,ЮВ 2м/с
2016-03-23,+4,746,ЮВ 3м/с,+3,746,ЮВ 3м/с
2016-03-24,+2,747,З 1м/с,0,748,З 1м/с
2016-03-25,+2,749,В 3м/с,+2,749,В 3м/с
2016-03-26,+6,746,В 2м/с,+4,744,В 2м/с
2016-03-27,+2,742,СЗ 2м/с,+2,743,СЗ 2м/с
2016-03-28,+3,748,СЗ 2м/с,+2,749,СЗ 2м/с
2016-03-29,+5,755,ЮВ 2м/с,+2,755,ЮВ 2м/с
2016-03-30,+6,754,В 1м/с,+2,753,В 1м/с
2016-03-31,+9,752,СЗ 2м/с,+4,751,СЗ 2м/с
2016-04-01,+4,742,З 3м/с,+4,742,З 3м/с
2016-04-02,+5,734,В 3м/с,+8,732,В 3м/с
2016-04-03,+6,737,ЮЗ 3м/с,+3,739,ЮЗ 3м/с
2016-04-04,+5,743,ЮЗ 2м/с,+4,743,ЮЗ 2м/с
2016-04-05,+5,742,С 1м/с,+2,743,С 1м/с
2016-04-06,+4,744,СЗ 2м/с,+2,746,СЗ 2м/с
2016-04-07,+6,749,З 2м/с,+2,750,З 2м/с
2016-04-08,+14,752,С 1м/с,+9,752,С 1м/с
2016-04-09,+17,754,Ю 2м/с,+13,753,Ю 2м/с
2016-04-10,+17,754,ЮЗ 4м/с,+12,753,ЮЗ 4м/с
2016-04-11,+19,750,ЮЗ 3м/с,+14,750,ЮЗ 3м/с
2016-04-12,+17,750,СЗ 1м/с,+11,751,СЗ 1м/с
2016-04-13,+20,749,ЮЗ 2м/с,+16,749,ЮЗ 2м/с
2016-04-14,+19,744,В 3м/с,+15,744,В 3м/с
2016-04-15,+22,743,ЮЗ 2м/с,+18,745,ЮЗ 2м/с
2016-04-16,+23,746,ЮЗ 2м/с,+19,746,ЮЗ 2м/с
2016-04-17,+18,744,С 1м/с,+13,744,С 1м/с
2016-04-18,+9,745,С 2м/с,+9,745,С 2м/с
2016-04-19,+15,741,В 1м/с,+12,740,В 1м/с
2016-04-20,+10,743,З 3м/с,+10,745,З 3м/с
2016-04-21,+11,742,ЮВ 3м/с,+13,740,ЮВ 3м/с
2016-04-22,+11,745,З 3м/с,+8,746,З 3м/с
2016-04-23,+9,742,ЮЗ 2м/с,+6,744,ЮЗ 2м/с
2016-04-24,,,,+9,754,Ш
2016-04-25,+18,754,В 2м/с,+15,753,В 2м/с
2016-04-26,+22,752,В 3м/с,+16,751,В 3м/с
2016-04-27,+20,749,В 2м/с,+16,751,В 2м/с
2016-04-28,+17,752,В 4м/с,+12,754,В 4м/с
2016-04-29,+15,756,В 2м/с,+12,757,В 2м/с
2016-04-30,+14,753,В 3м/с,+10,752,В 3м/с
2016-05-01,+10,749,В 2м/с,+9,750,В 2м/с
2016-05-02,+12,751,В 3м/с,+10,750,В 3м/с
2016-05-03,+15,749,В 2м/с,+10,749,В 2м/с
2016-05-04,+11,746,СВ 1м/с,+11,746,СВ 1м/с
2016-05-05,+19,747,В 2м/с,+15,749,В 2м/с
2016-05-06,+21,749,В 2м/с,+18,749,В 2м/с
2016-05-07,+23,749,С 3м/с,+18,750,С 3м/с
2016-05-08,+21,752,С 1м/с,+15,752,С 1м/с
2016-05-09,+19,754,З 2м/с,+17,752,З 2м/с
2016-05-10,+25,749,З 4м/с,+19,749,З 4м/с
2016-05-11,+22,751,З 1м/с,+18,749,З 1м/с
2016-05-12,+22,744,ЮЗ 2м/с,+15,743,ЮЗ 2м/с
2016-05-13,+10,742,С 3м/с,+7,743,С 3м/с
2016-05-14,+15,745,СВ 3м/с,+10,746,СВ 3м/с
2016-05-15,+8,747,В 2м/с,+8,748,В 2м/с
2016-05-16,+15,748,В 3м/с,+13,749,В 3м/с
2016-05-17,+18,750,ЮВ 3м/с,+15,752,ЮВ 3м/с
2016-05-18,+17,752,В 3м/с,+13,752,В 3м/с
2016-05-19,+24,751,В 2м/с,+20,750,В 2м/с
2016-05-20,+17,748,З 1м/с,+16,749,З 1м/с
2016-05-21,+20,748,В 2м/с,+14,749,В 2м/с
2016-05-22,+20,747,ЮЗ 2м/с,+16,748,ЮЗ 2м/с
2016-05-23,+21,751,С 2м/с,+17,751,С 2м/с
2016-05-24,+25,749,ЮВ 2м/с,+22,749,ЮВ 2м/с
2016-05-25,+29,748,ЮВ 2м/с,+23,748,ЮВ 2м/с
2016-05-26,+30,749,ЮВ 2м/с,+21,749,ЮВ 2м/с
2016-05-27,+29,751,З 2м/с,+21,751,З 2м/с
2016-05-28,+30,751,З 2м/с,+25,751,З 2м/с
2016-05-29,+30,750,СВ 1м/с,+24,750,СВ 1м/с
2016-05-30,+24,749,СЗ 2м/с,+21,748,СЗ 2м/с
2016-05-31,+17,751,СВ 3м/с,+14,752,СВ 3м/с
2016-06-01,,,,+15,752,Ш
2016-06-02,+21,749,СЗ 2м/с,+18,749,СЗ 2м/с
2016-06-03,+20,744,СВ 2м/с,+19,743,СВ 2м/с
2016-06-04,+18,743,З 1м/с,+17,743,З 1м/с
2016-06-05,+25,742,З 4м/с,+18,743,З 4м/с
2016-06-06,+22,743,ЮЗ 3м/с,+18,743,ЮЗ 3м/с
2016-06-07,+18,741,З 4м/с,+15,743,З 4м/с
2016-06-08,+12,745,З 3м/с,+12,746,З 3м/с
2016-06-09,+16,749,З 3м/с,+12,749,З 3м/с
2016-06-10,+20,750,З 2м/с,+13,750,З 2м/с
2016-06-11,+24,751,З 2м/с,+17,750,З 2м/с
2016-06-12,+26,748,ЮЗ 2м/с,+22,747,ЮЗ 2м/с
2016-06-13,+22,746,ЮЗ 2м/с,+20,747,ЮЗ 2м/с
2016-06-14,+22,749,З 1м/с,+20,749,З 1м/с
2016-06-15,+29,749,З 1м/с,+26,749,З 1м/с
2016-06-16,+31,750,В 1м/с,+27,751,В 1м/с
2016-06-17,+31,752,СВ 1м/с,+26,753,СВ 1м/с
2016-06-18,+29,753,В 3м/с,+23,752,В 3м/с
2016-06-19,+31,752,З 2м/с,+27,752,З 2м/с
2016-06-20,+30,752,З 1м/с,+24,753,З 1м/с
2016-06-21,+30,754,С 2м/с,+26,754,С 2м/с
2016-06-22,+31,752,С 2м/с,+23,752,С 2м/с
2016-06-23,+27,749,СЗ 4м/с,+23,749,СЗ 4м/с
2016-06-24,+26,749,СЗ 3м/с,+22,749,СЗ 3м/с
2016-06-25,+20,750,З 1м/с,+18,750,З 1м/с
2016-06-26,+22,748,ЮВ 1м/с,+17,746,ЮВ 1м/с
2016-06-27,+24,741,З 2м/с,+21,740,З 2м/с
2016-06-28,+19,744,СЗ 4м/с,+15,745,СЗ 4м/с
2016-06-29,+23,746,СЗ 3м/с,+19,746,СЗ 3м/с
2016-06-30,+24,746,СЗ 3м/с,+20,747,СЗ 3м/с
